111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,0.03
111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,0.15
111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,0.27
111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,0.4
111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,0.52
111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,0.65
111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,0.77
111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,0.9
111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,1.02
111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,1.15
111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,1.27
111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,1.4
111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,1.53
111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,1.66
111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,1.78
111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,1.91
111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,2.03
111.0,2.0335421562194824,1.0018134117126465,-3.3571527004241943,-0.4087159335613251,0.08238038420677185,-0.4389258027076721,-0.7959326505661011,2.15
